"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","counterbalance.nnh1","counterbalance.yw81","randomiser.rl3q","counterbalance.oqb7","counterbalance.3hrr","Page","Page.ID","Page.Counter","Question","Response.Type","Key","Response","Tag","OptionOrder","Object.Name","Object.Number","Object.ID"
"134",1695545179025,"24/09/2023, 08:46:19",1695555979025,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"","response","value","90",NA,"","Slider",11,"object-83"
"135",1695545179026,"24/09/2023, 08:46:19",1695555979026,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"","response","value","30",NA,"","Slider",12,"object-84"
"136",1695545179026,"24/09/2023, 08:46:19",1695555979026,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر خوب صحبت می‌کنید؟ (چه‌قدر خوب کلمات، اصطلاحات و ضرب‌المثل آذری استفاده می‌کنید یا چقدر خوب یک پدیده علمی را به زبان آذری می‌توانید توضیح دهید) 0 به معنای خیلی بد و 6 به معنای عالی‌ست  </p> ","response","value","5",NA,"","Rating Scale",13,"object-86"
"137",1695545179026,"24/09/2023, 08:46:19",1695555979026,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر خوب صحبت می‌کنید؟ (چه‌قدر خوب کلمات، اصطلاحات و ضرب‌المثل آذری استفاده می‌کنید یا چقدر خوب یک پدیده علمی را به زبان آذری می‌توانید توضیح دهید) 0 به معنای خیلی بد و 6 به معنای عالی‌ست  </p> ","response","quantised","6",NA,"","Rating Scale",13,"object-86"
"138",1695545179027,"24/09/2023, 08:46:19",1695555979027,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","value","6",NA,"","Rating Scale",14,"object-88"
"139",1695545179027,"24/09/2023, 08:46:19",1695555979027,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","quantised","7",NA,"","Rating Scale",14,"object-88"
"140",1695545179027,"24/09/2023, 08:46:19",1695555979027,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","value","1",NA,"","Rating Scale",15,"object-89"
"141",1695545179028,"24/09/2023, 08:46:19",1695555979028,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","quantised","2",NA,"","Rating Scale",15,"object-89"
"142",1695545179028,"24/09/2023, 08:46:19",1695555979028,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","value","0",NA,"","Rating Scale",16,"object-92"
"143",1695545179029,"24/09/2023, 08:46:19",1695555979029,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","quantised","1",NA,"","Rating Scale",16,"object-92"
"144",1695545179029,"24/09/2023, 08:46:19",1695555979029,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 2","zwjip4",2,"","response","value","50",NA,"","Slider",3,"object-42"
"145",1695545179029,"24/09/2023, 08:46:19",1695555979029,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","6",NA,"","Rating Scale",2,"object-97"
"146",1695545179030,"24/09/2023, 08:46:19",1695555979030,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","7",NA,"","Rating Scale",2,"object-97"
"147",1695545179030,"24/09/2023, 08:46:19",1695555979030,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","1",NA,"","Rating Scale",3,"object-98"
"148",1695545179030,"24/09/2023, 08:46:19",1695555979030,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","2",NA,"","Rating Scale",3,"object-98"
"149",1695545179030,"24/09/2023, 08:46:19",1695555979030,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","value","5",NA,"","Rating Scale",4,"object-99"
"150",1695545179032,"24/09/2023, 08:46:19",1695555979032,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","quantised","6",NA,"","Rating Scale",4,"object-99"
"151",1695545179032,"24/09/2023, 08:46:19",1695555979032,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","value","2",NA,"","Rating Scale",5,"object-100"
"152",1695545179032,"24/09/2023, 08:46:19",1695555979032,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","quantised","3",NA,"","Rating Scale",5,"object-100"
"153",1695545179033,"24/09/2023, 08:46:19",1695555979033,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","value","3",NA,"","Rating Scale",6,"object-101"
"154",1695545179033,"24/09/2023, 08:46:19",1695555979033,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","quantised","4",NA,"","Rating Scale",6,"object-101"
"155",1695545179033,"24/09/2023, 08:46:19",1695555979033,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","value","3",NA,"","Rating Scale",7,"object-102"
"156",1695545179033,"24/09/2023, 08:46:19",1695555979033,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","quantised","4",NA,"","Rating Scale",7,"object-102"
"157",1695545179034,"24/09/2023, 08:46:19",1695555979034,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","value","3",NA,"","Rating Scale",8,"object-103"
"158",1695545179034,"24/09/2023, 08:46:19",1695555979034,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","quantised","4",NA,"","Rating Scale",8,"object-103"
"159",1695545179035,"24/09/2023, 08:46:19",1695555979035,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان فارسی صحبت کنند و مسلط باشند </p>","response","value","3",NA,"","Rating Scale",9,"object-104"
"160",1695545179037,"24/09/2023, 08:46:19",1695555979037,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان فارسی صحبت کنند و مسلط باشند </p>","response","quantised","4",NA,"","Rating Scale",9,"object-104"
"161",1695545179037,"24/09/2023, 08:46:19",1695555979037,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> افسوس می‌خورم که فرزندانم به جای استفاده از کلمات ترکی آذری از کلمات فارسی استفاده می‌کنند

  </p>","response","value","3",NA,"","Rating Scale",10,"object-105"
"162",1695545179038,"24/09/2023, 08:46:19",1695555979038,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","Page 3","hdly1e",3,"<p style=""text-align: right;""> افسوس می‌خورم که فرزندانم به جای استفاده از کلمات ترکی آذری از کلمات فارسی استفاده می‌کنند

  </p>","response","quantised","4",NA,"","Rating Scale",10,"object-105"
"163",1695545179038,"24/09/2023, 08:46:19",1695555979038,3,"24/09/2023, 14:46:19",140886,1,"questionnaire-e274",NA,31823910,9410457,NA,"complete","wxrarm",NA,"computer","Desktop or Laptop","Windows 10","Firefox 117.0","1536x864","1494x722",NA,"Questionnaire",4,"","",2,"spreadsheet2","spreadsheet2","","",NA,"","5","","END",NA,"","",NA,""
"﻿1",1695545011316,"24/09/2023, 08:43:31",1695555811316,3.5,"24/09/2023, 14:43:31",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","","",NA,"","5","","BEGIN",NA,"","",NA,""
"83",1695545334492,"24/09/2023, 08:48:54",1695556134492,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">چند سال دارید؟</p>  ","response","value","19",NA,"","Text Input",2,"object-13"
"84",1695545334506,"24/09/2023, 08:48:54",1695556134506,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> جنسیت شما چیست؟</p>  ","response","value","زن",NA,"زن|مرد|ترجیح می‌دهم نگویم","Multiple Choice",3,"object-117"
"85",1695545334507,"24/09/2023, 08:48:54",1695556134507,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> جنسیت شما چیست؟</p>  ","response","quantised","1",NA,"زن|مرد|ترجیح می‌دهم نگویم","Multiple Choice",3,"object-117"
"86",1695545334508,"24/09/2023, 08:48:54",1695556134508,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> کدام شهر/روستا به دنیا آمدید؟</p>  ","response","value","مراغه",NA,"","Text Input",4,"object-15"
"87",1695545334509,"24/09/2023, 08:48:54",1695556134509,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","ترکی","0",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"88",1695545334509,"24/09/2023, 08:48:54",1695556134509,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","فارسی","0",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"89",1695545334510,"24/09/2023, 08:48:54",1695556134510,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","هر دو","1",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"90",1695545334511,"24/09/2023, 08:48:54",1695556134511,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","__other","1",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"91",1695545334512,"24/09/2023, 08:48:54",1695556134512,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","other","ترکی استانبولی",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"92",1695545334513,"24/09/2023, 08:48:54",1695556134513,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">  (می‌توانید نام شهرتان را بنویسید)به کدام لهجه ترکی صحبت می‌کنید؟</p>  ","response","value","مراغه",NA,"","Text Input",6,"object-16"
"93",1695545334513,"24/09/2023, 08:48:54",1695556134513,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">   بالاترین مدرک تحصیلی‌تان چی هست؟</p>  ","response","value","دیپلم/کاردانی ",NA,"ابتدایی|دیپلم/کاردانی |کارشناسی|کارشناسی ارشد |دکترا","Dropdown",7,"object-18"
"94",1695545334514,"24/09/2023, 08:48:54",1695556134514,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">   بالاترین مدرک تحصیلی‌تان چی هست؟</p>  ","response","quantised","2",NA,"ابتدایی|دیپلم/کاردانی |کارشناسی|کارشناسی ارشد |دکترا","Dropdown",7,"object-18"
"95",1695545334515,"24/09/2023, 08:48:54",1695556134515,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;"">لطفا شغلتان را بنویسید؟</p>  ","response","value","دانشجو",NA,"","Text Input",8,"object-19"
"96",1695545334516,"24/09/2023, 08:48:54",1695556134516,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","17",NA,"","Rating Scale",11,"object-111"
"97",1695545334517,"24/09/2023, 08:48:54",1695556134517,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","17",NA,"","Rating Scale",11,"object-111"
"98",1695545334517,"24/09/2023, 08:48:54",1695556134517,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","1",NA,"","Rating Scale",10,"object-110"
"99",1695545334518,"24/09/2023, 08:48:54",1695556134518,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","quantised","1",NA,"","Rating Scale",10,"object-110"
"100",1695545334518,"24/09/2023, 08:48:54",1695556134518,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی زبان‌های زیر را یاد گرفتید؟</p>  ","response","value","1",NA,"","Rating Scale",9,"object-109"
"101",1695545334520,"24/09/2023, 08:48:54",1695556134520,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"<p style=""text-align: right;""> در چه سنی زبان‌های زیر را یاد گرفتید؟</p>  ","response","quantised","1",NA,"","Rating Scale",9,"object-109"
"102",1695545334520,"24/09/2023, 08:48:54",1695556134520,3.5,"24/09/2023, 14:48:54",140886,1,"questionnaire-e274",NA,31823954,9410461,NA,"complete","agntjs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1368x912","1368x763",NA,"Questionnaire",4,"Spreadsheet1","Spreadsheet1",1,"","","Page 1","2dxwtu",1,"","response","value","18",NA,"","Rating Scale",14,"object-114"
